player_team_offense_ranking,player_fantasy_avg,weather,opp_team_defense_ranking,f_points_earned
2,1.6730769230769231,78,29,2.5
2,1.6915384615384617,78,29,1.7
2,2.5666666666666664,78,29,1.1
2,1.153076923076923,78,29,0.6
14,20.55076923076923,78,11,36.160000000000004
14,9.273076923076923,78,11,4.699999999999999
14,8.644615384615385,78,11,15.5
14,13.079999999999998,78,11,9.6
14,6.150769230769232,78,11,3.6
14,6.126153846153846,78,11,2.3
14,1.1,78,11,1.1
14,1.3776923076923075,78,11,0.7
14,4.982307692307693,78,11,3.4999999999999996
8,20.194153846153846,61,13,13.86
8,-0.16,61,13,0.0
8,3.1738461538461546,61,13,2.0
8,5.8707692307692305,61,13,4.3
8,12.232727272727272,61,13,5.0
8,3.3554545454545455,61,13,3.5
8,10.816153846153846,61,13,3.3
8,3.2676923076923075,61,13,1.4
8,3.8114285714285714,61,13,0.7
8,2.653076923076923,61,13,0.3
8,-0.24000000000000002,61,13,-0.4
8,3.2,61,13,-0.2
20,16.797272727272727,61,15,11.2
20,4.406923076923078,61,15,21.1
20,4.463636363636364,61,15,7.5
20,5.07090909090909,61,15,3.0
20,10.58923076923077,61,15,7.3
20,3.8861538461538463,61,15,7.3
20,5.005692307692308,61,15,2.4
20,3.700909090909091,61,15,2.1
20,0.74,61,15,1.0
31,13.792,78,7,39.74
31,4.493333333333334,78,7,12.6
31,2.21,78,7,3.4
31,1.31,78,7,2.9
31,3.45,78,7,2.9
31,1.5633333333333332,78,7,2.6
31,1.488181818181818,78,7,1.8
31,5.392307692307693,78,7,1.7
31,-0.15000000000000002,78,7,0.6
31,4.2,78,7,0.0
24,17.81533333333333,78,20,10.04
24,0.68,78,20,1.1
24,7.51,78,20,3.1
24,14.223333333333334,78,20,10.5
24,4.86,78,20,4.8
24,0.77,78,20,4.7
24,2.83,78,20,3.3
24,11.342727272727274,78,20,1.7
24,4.27,78,20,0.9
24,0.11000000000000001,78,20,0.7
29,14.48646153846154,90,26,13.600000000000001
29,10.67,90,26,20.6
29,5.566923076923078,90,26,4.3
29,3.3699999999999997,90,26,3.4
29,5.463333333333334,90,26,17.3
29,5.242307692307692,90,26,5.9
29,9.119230769230768,90,26,3.1
29,5.82,90,26,1.7
29,0.2633333333333333,90,26,1.1
29,0.16999999999999998,90,26,0.2
21,14.802,90,31,26.160000000000004
21,10.116,90,31,13.48
21,6.707692307692308,90,31,1.2
21,10.379999999999999,90,31,1.0
21,3.9299999999999997,90,31,7.0
21,7.033333333333333,90,31,6.1
21,4.748666666666667,90,31,4.2
21,4.45,90,31,4.0
21,1.046153846153846,90,31,3.1
21,2.7,90,31,1.6
23,12.672,70,28,20.34
23,10.273333333333333,70,28,11.7
23,3.6918181818181814,70,28,18.7
23,10.406153846153847,70,28,7.9
23,2.8176923076923077,70,28,3.8
23,3.994615384615385,70,28,2.7
23,1.8836363636363636,70,28,2.4
23,4.33,70,28,1.1
23,3.624444444444444,70,28,0.8
23,0.6815384615384616,70,28,0.7
23,6.5344444444444445,70,28,2.8
1,26.27276923076923,70,27,25.26
1,18.566363636363636,70,27,28.4
1,7.31,70,27,7.5
1,15.706923076923076,70,27,5.6
1,4.533076923076923,70,27,3.0
1,13.227692307692307,70,27,11.4
1,1.0715384615384616,70,27,1.6
1,1.6530769230769233,70,27,1.6
1,2.87,70,27,1.3
1,4.163846153846154,70,27,1.3
1,0.05,70,27,0.7
1,1.8115384615384618,70,27,0.0
27,12.611333333333333,89,9,9.1
27,3.7000000000000006,89,9,0.32
27,10.104000000000001,89,9,5.7
27,7.11923076923077,89,9,4.0
27,3.4230769230769234,89,9,1.6
27,7.992307692307692,89,9,3.4
27,4.17,89,9,3.0
27,1.3515384615384616,89,9,1.1
27,3.210769230769231,89,9,0.9
27,0.48400000000000004,89,9,0.7
27,0.37,89,9,0.3
30,14.302,89,4,8.9
30,9.003846153846155,89,4,9.0
30,2.14,89,4,1.0
30,0.5,89,4,0.5
30,3.583846153846154,89,4,4.0
30,7.46,89,4,3.1
30,3.0,89,4,1.8
30,5.88076923076923,89,4,-0.3999999999999999
30,0.26,89,4,0.5
30,1.5399999999999998,89,4,0.0
30,1.65,89,4,0.0
16,14.326461538461537,78,6,19.78
16,19.490000000000002,78,6,23.7
16,1.4023076923076925,78,6,2.5
16,0.5700000000000001,78,6,0.8
16,12.615333333333332,78,6,10.9
16,6.942307692307692,78,6,8.0
16,2.62,78,6,3.9
16,5.81,78,6,1.9
16,2.7,78,6,1.5
11,18.37492307692308,78,23,25.0
11,5.3330769230769235,78,23,1.7000000000000002
11,11.273333333333333,78,23,3.0999999999999996
11,10.618571428571428,78,23,10.1
11,12.646153846153847,78,23,8.6
11,3.4361538461538466,78,23,5.3
11,2.57,78,23,4.4
11,0.7,78,23,2.8
11,1.48,78,23,1.8
11,4.57,78,23,1.0
15,19.014,62,14,19.900000000000002
15,0.0,62,14,0.0
15,13.147272727272727,62,14,4.7
15,3.5415384615384617,62,14,4.5
15,4.43,62,14,6.5
15,8.06,62,14,7.6
15,14.738461538461538,62,14,5.2
15,5.143076923076924,62,14,4.5
15,5.802857142857143,62,14,0.20000000000000018
15,1.3615384615384616,62,14,0.0
15,4.613076923076924,62,14,0.0
28,12.8,62,17,16.8
28,11.320769230769232,62,17,36.0
28,6.021428571428571,62,17,1.7
28,6.779999999999999,62,17,4.5
28,4.2299999999999995,62,17,0.3
28,3.6230769230769235,62,17,7.0
28,5.059230769230769,62,17,6.5
28,5.584285714285714,62,17,4.6
28,4.91,62,17,0.0
5,18.934307692307694,80,18,17.04
5,20.15,80,18,20.4
5,9.083846153846155,80,18,5.1
5,6.483846153846153,80,18,3.6
5,7.320769230769231,80,18,8.1
5,2.903076923076923,80,18,4.5
5,11.147692307692306,80,18,2.4000000000000004
5,1.9115384615384614,80,18,0.6
3,18.650153846153845,80,8,25.56
3,21.745384615384616,80,8,25.6
3,2.7,80,8,4.2
3,11.18769230769231,80,8,11.700000000000001
3,10.07230769230769,80,8,9.0
3,2.5092307692307694,80,8,3.5
3,3.2746153846153847,80,8,0.3
3,11.89,80,8,6.8
22,16.577384615384616,61,5,8.819999999999999
22,17.108461538461537,61,5,11.799999999999999
22,5.09,61,5,2.0
22,3.3566666666666665,61,5,4.7
22,4.663076923076923,61,5,4.6
22,1.55,61,5,2.3
22,2.5892307692307694,61,5,2.2
22,3.571538461538462,61,5,1.7
22,1.04,61,5,0.0
13,18.33533333333333,61,2,15.58
13,10.110000000000001,61,2,24.4
13,10.753333333333334,61,2,8.2
13,4.71,61,2,0.5
13,0.35,61,2,0.2
13,3.27,61,2,3.0
13,2.9890909090909092,61,2,2.7
13,3.75,61,2,2.5
13,7.001818181818182,61,2,0.7
13,6.9,61,2,0.4
7,19.253636363636364,78,21,5.6000000000000005
7,8.463846153846152,78,21,20.1
7,10.48169230769231,78,21,6.8
7,5.793846153846154,78,21,5.5
7,7.7718181818181815,78,21,5.0
7,6.4879999999999995,78,21,3.5
7,5.529230769230769,78,21,3.4
7,0.15,78,21,0.9
7,1.1615384615384614,78,21,0.2
32,3.562000000000001,78,3,8.280000000000001
32,7.865818181818182,78,3,0.6399999999999999
32,12.080769230769231,78,3,6.1
32,2.5592307692307696,78,3,1.0
32,6.71,78,3,9.0
32,2.911538461538462,78,3,3.5
32,0.15,78,3,1.2
32,0.5281818181818181,78,3,0.9
32,6.637692307692308,78,3,0.9
32,2.16,78,3,0.8
32,0.49000000000000005,78,3,0.0
6,17.857846153846154,78,19,7.5200000000000005
6,10.36,78,19,4.9
6,12.425384615384615,78,19,5.1
6,7.97,78,19,5.1
6,4.003076923076923,78,19,3.1
6,2.8600000000000003,78,19,2.6
6,4.662307692307692,78,19,1.2
6,2.226153846153846,78,19,0.0
25,13.291076923076924,78,12,17.48
25,10.74,78,12,11.0
25,5.359999999999999,78,12,6.5
25,4.191428571428571,78,12,6.9
25,8.973333333333333,78,12,6.9
25,8.823846153846153,78,12,5.3
25,4.28,78,12,3.6
25,0.73,78,12,1.0
25,0.86,78,12,0.4
25,0.06,78,12,-0.5
4,20.794923076923073,77,30,24.019999999999996
4,17.303333333333335,77,30,9.5
4,1.48,77,30,1.8
4,12.35923076923077,77,30,11.6
4,5.406666666666666,77,30,11.2
4,13.718461538461538,77,30,5.0
4,1.3454545454545455,77,30,2.5
4,2.0138461538461536,77,30,0.9
4,4.103076923076923,77,30,0.7
4,0.3861538461538462,77,30,0.0
9,19.732,77,16,25.14
9,7.923846153846153,77,16,3.3
9,7.213846153846153,77,16,3.4
9,11.279999999999998,77,16,13.7
9,6.9923076923076914,77,16,5.4
9,8.65,77,16,7.2
9,9.777272727272727,77,16,3.7
9,4.405384615384615,77,16,3.4
9,0.6799999999999999,77,16,0.9
9,2.516153846153846,77,16,1.7
24,17.81533333333333,75,18,29.68
24,7.515714285714286,75,18,2.0
24,1.02,75,18,0.4
24,7.51,75,18,1.8
24,14.223333333333334,75,18,13.5
24,11.342727272727274,75,18,12.3
24,4.86,75,18,5.7
24,2.83,75,18,4.7
24,4.27,75,18,3.3
24,0.77,75,18,0.7
24,0.45,75,18,0.3
24,0.68,75,18,0.1
3,18.650153846153845,75,7,39.300000000000004
3,0.08,75,7,0.0
3,21.745384615384616,75,7,15.600000000000001
3,10.07230769230769,75,7,12.6
3,11.89,75,7,16.2
3,11.18769230769231,75,7,10.1
3,3.2746153846153847,75,7,1.3
3,3.2346153846153847,75,7,0.0
3,2.5092307692307694,75,7,0.0
9,17.322,66,3,6.500000000000001
9,19.732,66,3,3.04
9,2.3,66,3,2.8
9,7.923846153846153,66,3,3.0
9,9.777272727272727,66,3,11.2
9,11.279999999999998,66,3,5.9
9,7.213846153846153,66,3,3.6
9,4.405384615384615,66,3,2.9
9,6.9923076923076914,66,3,2.2
9,0.37,66,3,0.8
9,8.65,66,3,0.0
7,19.253636363636364,66,30,43.459999999999994
7,10.48169230769231,66,30,17.4
7,8.463846153846152,66,30,2.5
7,5.529230769230769,66,30,11.4
7,5.793846153846154,66,30,8.6
7,7.7718181818181815,66,30,2.3
7,1.1615384615384614,66,30,2.0
7,0.15,66,30,0.0
7,4.34,66,30,-0.2
17,15.686545454545456,78,29,24.78
17,6.25,78,29,33.599999999999994
17,0.6799999999999999,78,29,3.6999999999999997
17,0.3661538461538461,78,29,1.6
17,10.409230769230769,78,29,10.0
17,11.265555555555554,78,29,7.8
17,5.59,78,29,5.2
17,5.9799999999999995,78,29,3.8
17,3.6730769230769234,78,29,0.6
17,0.72,78,29,0.0
14,20.55076923076923,78,32,29.26
14,9.273076923076923,78,32,7.699999999999999
14,4.982307692307693,78,32,16.8
14,8.644615384615385,78,32,5.5
14,13.079999999999998,78,32,17.3
14,6.150769230769232,78,32,11.1
14,6.126153846153846,78,32,1.9
14,1.1,78,32,1.7
14,1.1076923076923078,78,32,0.4
14,1.3776923076923075,78,32,0.2
20,16.797272727272727,80,4,20.720000000000002
20,9.1,80,4,8.1
20,4.406923076923078,80,4,5.4
20,10.58923076923077,80,4,11.2
20,8.219999999999999,80,4,10.5
20,3.700909090909091,80,4,5.6
20,5.005692307692308,80,4,2.2
20,1.06,80,4,1.4
20,3.8861538461538463,80,4,1.3
27,12.611333333333333,80,13,36.36
27,10.104000000000001,80,13,3.0999999999999996
27,7.992307692307692,80,13,16.1
27,4.17,80,13,7.7
27,7.11923076923077,80,13,6.6
27,3.4230769230769234,80,13,2.7
27,0.48400000000000004,80,13,0.6
27,3.210769230769231,80,13,0.0
21,14.802,65,12,0.0
21,9.424,65,12,6.1000000000000005
21,6.707692307692308,65,12,5.699999999999999
21,10.379999999999999,65,12,1.6
21,0.32,65,12,0.3
21,10.116,65,12,2.1
21,7.033333333333333,65,12,4.0
21,4.748666666666667,65,12,2.1
21,3.9299999999999997,65,12,1.7
21,1.046153846153846,65,12,0.9
21,0.22999999999999998,65,12,0.0
6,17.857846153846154,65,26,18.96
6,10.36,65,26,23.2
6,12.425384615384615,65,26,23.2
6,4.662307692307692,65,26,6.5
6,1.42,65,26,1.1
6,2.893076923076923,65,26,5.5
6,7.97,65,26,4.4
6,25.009999999999998,65,26,3.2
6,4.003076923076923,65,26,2.5
6,2.226153846153846,65,26,0.0
6,0.27,65,26,-0.4
6,-0.008000000000000007,65,26,-0.3
26,10.726,86,9,11.48
26,6.755714285714286,86,9,5.2
26,4.261818181818182,86,9,6.6
26,3.06,86,9,2.3
26,6.218181818181819,86,9,1.8
26,3.990769230769231,86,9,1.8
26,1.25,86,9,1.3
26,9.20923076923077,86,9,0.3
26,9.92,86,9,0.0
30,14.302,86,22,24.32
30,9.003846153846155,86,22,20.0
30,13.15,86,22,3.5
30,7.46,86,22,12.1
30,2.14,86,22,1.7
30,5.88076923076923,86,22,10.9
30,1.65,86,22,2.8
30,3.0,86,22,2.4
30,3.583846153846154,86,22,1.5
30,1.58,86,22,1.1
30,1.5399999999999998,86,22,0.6
31,13.792,49,17,1.94
31,6.74,49,17,3.7
31,4.493333333333334,49,17,1.5
31,1.488181818181818,49,17,4.0
31,5.392307692307693,49,17,3.8
31,3.45,49,17,3.4
31,1.5633333333333332,49,17,1.3
31,1.31,49,17,0.8
31,0.25,49,17,0.5
31,4.2,49,17,0.0
15,19.014,49,20,15.02
15,13.147272727272727,49,20,20.2
15,3.5415384615384617,49,20,2.7
15,4.43,49,20,7.3999999999999995
15,14.738461538461538,49,20,8.1
15,8.06,49,20,8.0
15,4.613076923076924,49,20,3.8
15,5.143076923076924,49,20,2.1
15,1.3615384615384616,49,20,0.5
25,13.291076923076924,78,2,20.78
25,10.74,78,2,17.6
25,0.33999999999999997,78,2,1.7
25,5.359999999999999,78,2,1.2
25,4.28,78,2,2.7
25,4.191428571428571,78,2,13.2
25,8.823846153846153,78,2,7.4
25,8.973333333333333,78,2,5.6
25,1.35,78,2,1.2
25,0.73,78,2,0.6
25,0.37,78,2,0.6
22,16.577384615384616,78,19,18.4
22,17.108461538461537,78,19,24.0
22,1.0,78,19,2.2
22,5.09,78,19,0.7
22,4.663076923076923,78,19,5.3
22,3.571538461538462,78,19,4.5
22,3.3566666666666665,78,19,3.9
22,2.5892307692307694,78,19,3.0
11,18.37492307692308,78,15,37.1
11,11.273333333333333,78,15,4.9
11,5.3330769230769235,78,15,3.1
11,12.646153846153847,78,15,16.9
11,10.618571428571428,78,15,4.9
11,1.48,78,15,2.4
11,0.11000000000000001,78,15,1.2
11,2.57,78,15,1.2
11,5.779999999999999,78,15,10.700000000000001
8,20.194153846153846,78,6,33.660000000000004
8,3.1738461538461546,78,6,1.6
8,5.8707692307692305,78,6,7.3
8,0.4,78,6,0.4
8,12.232727272727272,78,6,11.5
8,3.2676923076923075,78,6,8.5
8,3.3554545454545455,78,6,6.4
8,2.653076923076923,78,6,5.6
8,10.816153846153846,78,6,4.0
8,3.2,78,6,2.4
8,3.87,78,6,1.7
18,15.450000000000003,71,31,12.8
18,11.615384615384615,71,31,34.5
18,1.7866666666666666,71,31,20.2
18,4.980769230769231,71,31,5.6
18,5.36,71,31,6.1
18,4.9107692307692306,71,31,5.4
18,5.0346153846153845,71,31,5.2
18,1.6630769230769231,71,31,4.9
18,8.192307692307692,71,31,3.4
18,0.18,71,31,0.0
29,14.48646153846154,71,24,29.580000000000005
29,10.67,71,24,15.7
29,5.566923076923078,71,24,1.1
29,5.82,71,24,12.8
29,9.119230769230768,71,24,11.0
29,3.3699999999999997,71,24,5.1
29,5.463333333333334,71,24,4.8
29,1.4730769230769232,71,24,2.3
29,4.59,71,24,1.2
29,0.2633333333333333,71,24,-0.1
29,5.242307692307692,71,24,3.5999999999999996
13,18.33533333333333,78,21,8.98
13,7.001818181818182,78,21,36.400000000000006
13,4.71,78,21,4.9
13,10.753333333333334,78,21,5.3
13,5.08,78,21,4.1
13,5.6466666666666665,78,21,3.9
13,2.9890909090909092,78,21,0.6
13,3.27,78,21,0.5
13,6.9,78,21,0.5
32,7.865818181818182,78,5,12.5
32,12.080769230769231,78,5,21.2
32,6.71,78,5,3.5
32,2.5592307692307696,78,5,0.1
32,2.911538461538462,78,5,5.2
32,6.637692307692308,78,5,2.8
32,2.16,78,5,2.2
32,0.15,78,5,0.5
32,0.49000000000000005,78,5,0.4
23,11.831333333333331,78,8,17.82
23,10.273333333333333,78,8,7.1
23,3.6918181818181814,78,8,1.7999999999999998
23,6.5344444444444445,78,8,2.8
23,10.406153846153847,78,8,12.5
23,4.33,78,8,5.2
23,3.994615384615385,78,8,3.4
23,2.8176923076923077,78,8,1.5
23,1.8836363636363636,78,8,1.2
23,0.6815384615384616,78,8,0.0
5,18.934307692307694,78,27,19.7
5,20.15,78,27,15.9
5,9.083846153846155,78,27,5.6
5,11.147692307692306,78,27,6.3
5,6.483846153846153,78,27,4.8
5,2.903076923076923,78,27,2.7
5,7.320769230769231,78,27,1.5
5,1.9115384615384614,78,27,0.9
5,2.1566666666666667,78,27,0.2
2,20.856,71,23,8.58
2,1.8036923076923077,71,23,2.8
2,17.41923076923077,71,23,54.1
2,0.81,71,23,1.5
2,0.45999999999999996,71,23,0.2
2,6.529999999999999,71,23,0.1
2,1.6915384615384617,71,23,6.3
2,12.754615384615384,71,23,4.7
2,2.5666666666666664,71,23,3.2
2,3.513076923076923,71,23,2.3
2,0.08,71,23,1.0
2,1.153076923076923,71,23,0.0
2,5.09,71,23,0.0
16,14.326461538461537,71,11,12.7
16,19.490000000000002,71,11,22.0
16,12.615333333333332,71,11,7.0
16,1.4023076923076925,71,11,0.30000000000000004
16,6.942307692307692,71,11,7.7
16,2.62,71,11,2.9
16,2.540909090909091,71,11,0.9
16,0.43,71,11,0.7
12,14.789333333333332,69,16,22.22
12,9.360000000000001,69,16,2.5
12,4.5138461538461545,69,16,4.7
12,6.685076923076923,69,16,1.7
12,0.53,69,16,1.4
12,7.507692307692308,69,16,11.9
12,1.43,69,16,2.1999999999999997
12,4.931538461538461,69,16,5.6
12,2.05,69,16,5.1
12,1.52,69,16,3.6
12,5.7446153846153845,69,16,2.9
12,-0.1966666666666666,69,16,1.4
12,3.8730769230769235,69,16,1.2
4,20.794923076923073,69,1,12.860000000000001
4,17.303333333333335,69,1,4.4
4,2.0138461538461536,69,1,3.3000000000000003
4,5.406666666666666,69,1,4.2
4,13.718461538461538,69,1,6.2
4,12.35923076923077,69,1,6.0
4,4.103076923076923,69,1,2.3
4,1.3454545454545455,69,1,1.0
1,26.27276923076923,65,10,28.86
1,18.566363636363636,65,10,29.5
1,1.5,65,10,2.1
1,4.533076923076923,65,10,0.6
1,15.706923076923076,65,10,5.6000000000000005
1,13.227692307692307,65,10,7.8
1,2.87,65,10,5.9
1,1.8115384615384618,65,10,3.1
1,4.163846153846154,65,10,1.3
1,7.31,65,10,0.0
19,12.621538461538462,65,28,7.800000000000001
19,13.675384615384615,65,28,19.9
19,6.735454545454545,65,28,18.7
19,10.428666666666667,65,28,6.3
19,3.117692307692308,65,28,1.4
19,3.6409090909090907,65,28,5.7
19,5.774615384615386,65,28,5.1
19,0.5900000000000001,65,28,3.2
19,5.08,65,28,2.4
19,1.8015384615384615,65,28,1.7
8,20.194153846153846,66,12,22.6
8,5.8707692307692305,66,12,9.0
8,3.1738461538461546,66,12,2.8
8,10.816153846153846,66,12,10.5
8,3.2676923076923075,66,12,6.6
8,3.3554545454545455,66,12,5.8
8,3.8114285714285714,66,12,4.4
8,3.2,66,12,2.6
8,2.653076923076923,66,12,1.2
8,-0.35,66,12,0.0
6,17.857846153846154,66,15,33.54
6,10.36,66,15,23.0
6,12.425384615384615,66,15,7.7
6,7.97,66,15,7.5
6,10.456444444444445,66,15,5.7
6,25.009999999999998,66,15,5.0
6,4.003076923076923,66,15,3.4
6,2.893076923076923,66,15,2.5
6,4.662307692307692,66,15,1.1
16,14.326461538461537,80,25,17.24
16,12.615333333333332,80,25,17.38
16,19.490000000000002,80,25,12.899999999999999
16,6.942307692307692,80,25,7.5
16,2.540909090909091,80,25,5.2
16,0.54,80,25,2.7
16,2.62,80,25,1.7
16,0.43,80,25,0.0
10,20.14553846153846,80,23,16.38
10,17.894615384615385,80,23,9.3
10,6.811538461538462,80,23,6.7
10,2.0966666666666667,80,23,0.9
10,1.0330769230769232,80,23,0.4
10,6.38,80,23,5.3
10,1.6199999999999999,80,23,3.8
10,7.799999999999999,80,23,3.7
10,3.043846153846154,80,23,2.5
10,3.2333333333333334,80,23,0.0
27,12.611333333333333,62,20,4.16
27,10.104000000000001,62,20,5.6
27,7.11923076923077,62,20,2.8
27,7.992307692307692,62,20,4.9
27,4.17,62,20,1.0
27,3.4230769230769234,62,20,3.0
27,0.48400000000000004,62,20,0.6
27,3.210769230769231,62,20,0.0
27,1.3515384615384616,62,20,0.0
27,0.85,62,20,0.0
31,13.792,62,4,15.18
31,-0.5,62,4,0.0
31,6.74,62,4,10.8
31,4.493333333333334,62,4,4.3
31,5.392307692307693,62,4,2.0
31,1.488181818181818,62,4,1.2
31,3.45,62,4,1.1
31,1.5633333333333332,62,4,0.9
31,1.31,62,4,0.0
31,-0.15000000000000002,62,4,0.39999999999999997
14,20.55076923076923,83,16,14.399999999999999
14,-0.95,83,16,0.10000000000000009
14,4.55,83,16,4.1000000000000005
14,9.273076923076923,83,16,3.0
14,4.982307692307693,83,16,13.0
14,6.126153846153846,83,16,7.7
14,6.150769230769232,83,16,7.3
14,13.079999999999998,83,16,6.2
14,8.644615384615385,83,16,3.8
14,1.3776923076923075,83,16,2.5
14,0.37,83,16,0.8
14,0.06999999999999999,83,16,0.0
4,20.794923076923073,83,29,21.6
4,17.303333333333335,83,29,42.5
4,1.48,83,29,0.8
4,13.718461538461538,83,29,10.1
4,12.35923076923077,83,29,3.4
4,4.103076923076923,83,29,2.0
4,0.3861538461538462,83,29,0.9
4,5.406666666666666,83,29,0.6
4,2.0138461538461536,83,29,0.5
4,1.3454545454545455,83,29,0.0
4,0.16399999999999998,83,29,-0.3
19,12.621538461538462,77,22,21.08
19,13.675384615384615,77,22,8.1
19,6.735454545454545,77,22,4.7
19,5.08,77,22,10.5
19,10.428666666666667,77,22,7.2
19,3.117692307692308,77,22,5.9
19,1.5254545454545454,77,22,4.4
19,1.8015384615384615,77,22,1.9
19,5.774615384615386,77,22,1.8
19,3.6409090909090907,77,22,1.8
19,1.7076923076923078,77,22,0.6
19,0.05,77,22,0.0
26,10.726,77,10,18.42
26,9.20923076923077,77,10,35.099999999999994
26,6.755714285714286,77,10,7.9
26,6.218181818181819,77,10,12.3
26,9.92,77,10,2.0
26,0.47000000000000003,77,10,1.5
26,3.06,77,10,1.4
26,1.25,77,10,1.0
26,-0.041538461538461524,77,10,0.4
26,4.261818181818182,77,10,0.0
30,14.302,58,28,26.599999999999998
30,9.003846153846155,58,28,12.2
30,2.14,58,28,0.8
30,0.5,58,28,0.6
30,5.88076923076923,58,28,7.6
30,3.583846153846154,58,28,7.0
30,1.5399999999999998,58,28,6.8
30,1.58,58,28,6.5
30,7.46,58,28,5.5
30,1.65,58,28,2.7
30,0.26,58,28,0.0
30,3.0,58,28,0.0
1,26.27276923076923,58,9,21.82
1,18.566363636363636,58,9,21.4
1,15.706923076923076,58,9,8.7
1,13.227692307692307,58,9,10.0
1,7.31,58,9,7.8
1,4.163846153846154,58,9,2.1
1,1.0715384615384616,58,9,1.5
1,4.533076923076923,58,9,1.3
1,1.5,58,9,1.3
1,2.87,58,9,0.5
1,1.8115384615384618,58,9,0.0
1,1.6530769230769233,58,9,0.0
15,19.014,78,19,26.68
15,13.147272727272727,78,19,5.9
15,3.5415384615384617,78,19,5.199999999999999
15,4.43,78,19,3.8
15,14.738461538461538,78,19,14.0
15,2.32,78,19,8.9
15,5.143076923076924,78,19,7.6
15,4.613076923076924,78,19,6.8
15,1.3615384615384616,78,19,0.8
25,13.291076923076924,78,17,15.22
25,10.74,78,17,8.5
25,5.359999999999999,78,17,26.2
25,4.28,78,17,2.3
25,8.823846153846153,78,17,9.8
25,4.191428571428571,78,17,4.2
25,8.973333333333333,78,17,0.8
12,14.789333333333332,72,24,11.22
12,6.685076923076923,72,24,1.0
