player_team_offense_ranking,player_fantasy_avg,weather,opp_team_defense_ranking,f_points_earned
12,9.360000000000001,72,24,6.6000000000000005
12,4.5138461538461545,72,24,5.800000000000001
12,5.7446153846153845,72,24,6.6
12,7.507692307692308,72,24,5.8
12,4.931538461538461,72,24,5.5
12,1.43,72,24,2.0
12,3.8730769230769235,72,24,1.6
12,1.52,72,24,1.0
12,2.05,72,24,0.8
12,1.5766666666666667,72,24,0.7
12,0.53,72,24,0.7
18,15.450000000000003,72,1,17.98
18,1.7866666666666666,72,1,7.699999999999999
18,4.980769230769231,72,1,4.2
18,11.615384615384615,72,1,0.2
18,8.192307692307692,72,1,6.9
18,5.0346153846153845,72,1,6.9
18,5.36,72,1,6.6
18,0.82,72,1,6.1
18,1.33,72,1,2.6
18,4.9107692307692306,72,1,2.2
18,1.6630769230769231,72,1,0.8
18,-0.37,72,1,-1.1
21,14.802,87,32,7.1
21,6.707692307692308,87,32,6.3
21,10.379999999999999,87,32,11.5
21,0.32,87,32,0.2
21,10.116,87,32,4.3
21,4.748666666666667,87,32,3.0
21,1.046153846153846,87,32,2.6
21,7.033333333333333,87,32,1.7
21,0.22999999999999998,87,32,0.0
21,3.9299999999999997,87,32,0.0
17,15.686545454545456,87,26,12.92
17,14.258181818181818,87,26,11.5
17,11.265555555555554,87,26,11.2
17,10.409230769230769,87,26,4.4
17,3.6730769230769234,87,26,4.3
17,0.3661538461538461,87,26,2.4
17,0.6799999999999999,87,26,0.3
17,0.72,87,26,0.0
29,14.48646153846154,75,8,13.22
29,10.67,75,8,4.1
29,5.242307692307692,75,8,5.7
29,5.566923076923078,75,8,0.1
29,3.3699999999999997,75,8,7.1
29,5.463333333333334,75,8,4.3
29,4.59,75,8,4.1
29,9.119230769230768,75,8,2.0
29,5.82,75,8,1.0
29,0.9815384615384616,75,8,0.0
5,18.934307692307694,75,31,21.360000000000003
5,20.15,75,31,24.0
5,9.083846153846155,75,31,5.9
5,11.147692307692306,75,31,9.5
5,7.320769230769231,75,31,4.8
5,6.483846153846153,75,31,6.6
5,2.903076923076923,75,31,1.9
5,1.9115384615384614,75,31,1.3
5,0.0,75,31,0.0
32,7.865818181818182,79,27,10.5
32,12.080769230769231,79,27,31.1
32,6.71,79,27,9.0
32,6.637692307692308,79,27,3.5
32,2.16,79,27,2.3
32,0.5281818181818181,79,27,1.1
32,2.911538461538462,79,27,0.0
32,2.5592307692307696,79,27,-0.1
23,11.831333333333331,79,21,26.66
23,3.6918181818181814,79,21,9.1
23,10.273333333333333,79,21,6.1
23,2.8176923076923077,79,21,8.7
23,3.624444444444444,79,21,-1.0999999999999999
23,10.406153846153847,79,21,8.3
23,1.8836363636363636,79,21,6.1
23,4.33,79,21,4.7
23,3.994615384615385,79,21,3.3
23,0.25,79,21,1.0
23,0.54,79,21,0.7
3,18.650153846153845,53,5,14.34
3,21.745384615384616,53,5,47.3
3,11.18769230769231,53,5,14.5
3,3.2346153846153847,53,5,4.9
3,11.89,53,5,9.0
3,2.5092307692307694,53,5,2.6
3,3.2746153846153847,53,5,2.4
3,0.15,53,5,1.4
13,18.33533333333333,53,18,19.92
13,10.110000000000001,53,18,12.7
13,7.001818181818182,53,18,19.5
13,10.753333333333334,53,18,10.4
13,2.9890909090909092,53,18,4.3
13,5.6466666666666665,53,18,3.8
13,5.08,53,18,0.1
13,3.27,53,18,0.0
13,0.35,53,18,0.0
24,17.81533333333333,79,13,14.14
24,7.51,79,13,5.6
24,11.342727272727274,79,13,11.6
24,1.02,79,13,1.4
24,0.68,79,13,0.1
24,14.223333333333334,79,13,11.6
24,4.86,79,13,4.1
24,2.83,79,13,2.1
24,0.77,79,13,0.7
24,0.45,79,13,0.5
24,4.27,79,13,0.0
20,16.797272727272727,79,7,21.04
20,9.1,79,7,1.4
20,4.406923076923078,79,7,7.1000000000000005
20,10.58923076923077,79,7,11.0
20,0.37,79,7,4.8
20,5.005692307692308,79,7,4.5
20,8.219999999999999,79,7,3.9
20,3.8861538461538463,79,7,1.6
20,3.700909090909091,79,7,0.4
20,5.07090909090909,79,7,-0.1
22,16.577384615384616,78,6,11.72
22,17.108461538461537,78,6,8.4
22,1.0,78,6,1.0
22,3.3566666666666665,78,6,5.5
22,5.09,78,6,4.4
22,0.38,78,6,3.2
22,1.55,78,6,1.9
22,1.04,78,6,1.1
22,4.663076923076923,78,6,0.8
22,3.571538461538462,78,6,0.6
22,2.5892307692307694,78,6,0.3
11,18.37492307692308,78,2,21.0
11,5.3330769230769235,78,2,11.899999999999999
11,5.779999999999999,78,2,5.3
11,12.646153846153847,78,2,13.1
11,2.57,78,2,6.5
11,10.618571428571428,78,2,1.5
11,3.4361538461538466,78,2,1.1
11,1.48,78,2,0.9
11,0.1677777777777778,78,2,0.0
28,12.8,78,11,19.7
28,6.021428571428571,78,11,6.2
28,4.2299999999999995,78,11,12.9
28,11.320769230769232,78,11,4.2
28,6.779999999999999,78,11,5.5
28,5.584285714285714,78,11,5.0
28,2.7399999999999998,78,11,4.7
28,5.059230769230769,78,11,2.1
28,3.6230769230769235,78,11,1.5
28,0.3,78,11,0.6
2,20.856,78,14,26.720000000000002
2,10.835555555555555,78,14,31.3
2,17.41923076923077,78,14,3.9
2,1.8036923076923077,78,14,14.3
2,5.09,78,14,11.1
2,12.754615384615384,78,14,7.4
2,2.5666666666666664,78,14,5.1
2,3.513076923076923,78,14,3.0
2,1.6915384615384617,78,14,2.4
2,1.6730769230769231,78,14,1.7
2,-0.18,78,14,-0.3
20,16.797272727272727,70,23,24.519999999999996
20,4.406923076923078,70,23,5.1
20,4.463636363636364,70,23,18.9
20,5.005692307692308,70,23,9.1
20,8.219999999999999,70,23,7.4
20,10.58923076923077,70,23,4.3
20,3.700909090909091,70,23,2.6
20,-0.2,70,23,1.1
20,3.8861538461538463,70,23,0.7
16,14.326461538461537,70,13,9.24
16,19.490000000000002,70,13,34.9
16,1.4023076923076925,70,13,4.2
16,2.7,70,13,5.2
16,12.615333333333332,70,13,4.4
16,6.942307692307692,70,13,3.7
16,0.43,70,13,2.4
16,0.54,70,13,0.0
10,20.14553846153846,52,14,21.3
10,17.894615384615385,52,14,6.6
10,6.811538461538462,52,14,3.7
10,6.38,52,14,7.4
10,5.8966666666666665,52,14,4.8
10,3.2333333333333334,52,14,4.3
10,3.043846153846154,52,14,0.3
10,0.02,52,14,0.2
28,12.8,52,25,15.82
28,11.320769230769232,52,25,9.7
28,4.2299999999999995,52,25,1.7000000000000002
28,2.7399999999999998,52,25,1.9
28,0.76,52,25,0.0
28,5.584285714285714,52,25,3.3000000000000003
28,3.6230769230769235,52,25,4.8
28,5.059230769230769,52,25,3.6
28,4.91,52,25,2.0
28,0.3,52,25,1.2
28,0.62,52,25,0.0
4,20.794923076923073,51,32,18.559999999999995
4,17.303333333333335,51,32,36.900000000000006
4,1.48,51,32,0.2
4,12.35923076923077,51,32,11.1
4,13.718461538461538,51,32,10.5
4,5.406666666666666,51,32,6.8
4,0.3861538461538462,51,32,3.5
4,4.103076923076923,51,32,2.6
4,2.0138461538461536,51,32,0.7
4,0.27999999999999997,51,32,0.0
4,1.3454545454545455,51,32,0.0
4,0.42000000000000004,51,32,0.0
17,15.686545454545456,51,16,17.16
17,14.258181818181818,51,16,20.4
17,11.265555555555554,51,16,8.5
17,10.409230769230769,51,16,6.2
17,3.6730769230769234,51,16,5.4
17,0.3661538461538461,51,16,0.8
17,1.5854545454545454,51,16,0.0
17,0.6799999999999999,51,16,-0.2
13,18.33533333333333,52,31,20.880000000000003
13,10.110000000000001,52,31,5.9
13,4.71,52,31,7.0
13,7.001818181818182,52,31,2.6
13,10.753333333333334,52,31,2.0
13,5.6466666666666665,52,31,5.2
13,5.08,52,31,9.1
13,2.3,52,31,2.3
13,3.27,52,31,1.1
13,3.75,52,31,0.5
29,14.48646153846154,52,5,4.779999999999999
29,10.67,52,5,5.9
29,5.242307692307692,52,5,5.1
29,4.59,52,5,3.1
29,3.3699999999999997,52,5,1.8
29,9.119230769230768,52,5,1.0
29,5.566923076923078,52,5,0.8
29,0.2633333333333333,52,5,0.7
29,5.463333333333334,52,5,0.6
29,5.82,52,5,0.0
9,17.322,78,29,30.7
9,7.923846153846153,78,29,10.6
9,9.777272727272727,78,29,8.4
9,2.3,78,29,1.9000000000000001
9,7.213846153846153,78,29,8.2
9,8.65,78,29,6.2
9,11.279999999999998,78,29,5.8
9,6.9923076923076914,78,29,5.6
9,4.405384615384615,78,29,1.5
9,0.37,78,29,0.5
14,20.55076923076923,78,30,27.5
14,9.273076923076923,78,30,4.1
14,4.982307692307693,78,30,14.1
14,13.079999999999998,78,30,14.4
14,6.126153846153846,78,30,7.1
14,8.644615384615385,78,30,4.7
14,6.150769230769232,78,30,4.6
14,1.1076923076923078,78,30,3.3
14,0.13,78,30,0.9
8,20.194153846153846,60,22,22.74
8,11.84,60,22,9.3
8,5.8707692307692305,60,22,3.5
8,-0.35,60,22,-0.7
8,2.653076923076923,60,22,4.3
8,3.2676923076923075,60,22,5.5
8,3.2,60,22,5.2
8,3.87,60,22,3.4
8,3.3554545454545455,60,22,2.4
8,3.8114285714285714,60,22,0.2
8,10.816153846153846,60,22,7.0
26,10.726,60,15,18.0
26,6.755714285714286,60,15,5.9
26,9.20923076923077,60,15,5.2
26,3.06,60,15,9.4
26,9.92,60,15,5.7
26,3.990769230769231,60,15,5.6
26,6.218181818181819,60,15,3.9
26,0.9400000000000001,60,15,1.3
26,4.261818181818182,60,15,-1.1
32,7.865818181818182,78,7,7.6
32,12.080769230769231,78,7,16.9
32,2.5592307692307696,78,7,0.4
32,0.15,78,7,0.2
32,6.71,78,7,7.7
32,2.911538461538462,78,7,6.9
32,6.637692307692308,78,7,3.9
32,0.5281818181818181,78,7,2.6
32,0.49000000000000005,78,7,0.9
32,2.16,78,7,0.5
24,17.81533333333333,78,21,22.619999999999997
24,7.51,78,21,27.8
24,0.68,78,21,2.0
24,11.342727272727274,78,21,4.2
24,0.77,78,21,0.1
24,14.223333333333334,78,21,12.3
24,2.83,78,21,3.8
24,4.86,78,21,3.7
24,4.27,78,21,0.0
24,1.02,78,21,-0.4
7,19.253636363636364,89,26,27.34
7,8.463846153846152,89,26,4.9
7,10.48169230769231,89,26,22.1
7,5.529230769230769,89,26,11.9
7,0.15,89,26,0.8
7,7.7718181818181815,89,26,6.4
7,6.4879999999999995,89,26,2.9
7,5.793846153846154,89,26,2.3
7,0.2,89,26,0.0
21,9.424,89,3,24.0
21,6.707692307692308,89,3,11.9
21,10.379999999999999,89,3,5.800000000000001
21,4.748666666666667,89,3,5.9
21,1.6266666666666665,89,3,4.9
21,7.033333333333333,89,3,3.5
21,3.9299999999999997,89,3,3.2
21,1.046153846153846,89,3,1.1
21,4.45,89,3,0.0
21,10.116,89,3,15.0
31,13.792,78,6,5.359999999999999
31,3.21,78,6,2.6399999999999997
31,6.74,78,6,9.4
31,4.493333333333334,78,6,0.9
31,3.45,78,6,4.3
31,5.392307692307693,78,6,3.5
31,1.488181818181818,78,6,2.0
31,1.31,78,6,2.0
31,-0.15000000000000002,78,6,-1.8
31,0.8300000000000001,78,6,0.0
11,18.37492307692308,78,20,5.28
11,12.646153846153847,78,20,6.3
11,11.273333333333333,78,20,7.1
11,5.3330769230769235,78,20,4.3
11,10.618571428571428,78,20,3.3
11,5.779999999999999,78,20,3.3
11,1.48,78,20,0.6
11,2.57,78,20,0.0
5,18.934307692307694,51,24,14.280000000000001
5,0.18,51,24,0.12
5,20.15,51,24,51.0
5,9.083846153846155,51,24,6.0
5,11.147692307692306,51,24,10.3
5,7.320769230769231,51,24,1.4
5,2.6,51,24,1.2000000000000002
5,6.483846153846153,51,24,11.9
5,2.903076923076923,51,24,0.5
18,15.450000000000003,51,8,10.32
18,4.980769230769231,51,8,10.9
18,1.7866666666666666,51,8,3.4
18,11.615384615384615,51,8,2.5
18,1.6,51,8,8.2
18,5.0346153846153845,51,8,5.5
18,8.192307692307692,51,8,1.1
18,4.9107692307692306,51,8,0.9
18,0.18,51,8,0.8
3,18.650153846153845,25,10,7.4399999999999995
3,21.745384615384616,25,10,46.5
3,2.7,25,10,2.4
3,11.18769230769231,25,10,12.1
3,11.89,25,10,1.2
3,10.07230769230769,25,10,5.3
3,3.2746153846153847,25,10,2.4
3,3.2346153846153847,25,10,-0.2
19,12.621538461538462,25,18,19.480000000000004
19,6.735454545454545,25,18,2.2
19,13.675384615384615,25,18,6.6
19,3.117692307692308,25,18,2.9
19,10.428666666666667,25,18,11.5
19,5.774615384615386,25,18,5.8
19,5.08,25,18,5.7
19,3.6409090909090907,25,18,2.3
19,1.8015384615384615,25,18,0.7
19,0.05,25,18,0.0
19,-0.1,25,18,-0.1
12,14.789333333333332,66,4,11.92
12,9.360000000000001,66,4,29.4
12,6.42,66,4,4.2
12,6.685076923076923,66,4,2.2
12,4.5138461538461545,66,4,1.9000000000000001
12,5.7446153846153845,66,4,9.3
12,4.931538461538461,66,4,6.0
12,7.507692307692308,66,4,2.8
12,3.8730769230769235,66,4,2.0
12,1.43,66,4,1.2
12,1.52,66,4,0.7
12,1.5766666666666667,66,4,0.0
27,12.611333333333333,66,1,7.18
27,10.104000000000001,66,1,2.6
27,7.11923076923077,66,1,1.4
27,3.4230769230769234,66,1,3.3
27,2.8966666666666665,66,1,2.5
27,7.992307692307692,66,1,2.4
27,4.17,66,1,1.3
27,3.210769230769231,66,1,1.2
30,14.302,78,2,10.16
30,9.003846153846155,78,2,7.0
30,0.7,78,2,1.0
30,3.583846153846154,78,2,2.0999999999999996
30,7.46,78,2,3.8
30,1.65,78,2,2.9
30,1.53,78,2,0.7
30,5.88076923076923,78,2,0.0
30,1.5399999999999998,78,2,0.0
30,1.58,78,2,-0.3
22,16.577384615384616,78,9,35.519999999999996
22,17.108461538461537,78,9,23.700000000000003
22,5.09,78,9,1.9
22,1.0,78,9,0.4
22,4.663076923076923,78,9,10.1
22,3.571538461538462,78,9,2.7
22,3.3566666666666665,78,9,2.1
22,0.38,78,9,1.4
22,0.1,78,9,0.3
22,1.55,78,9,0.1
22,2.5892307692307694,78,9,0.0
22,1.04,78,9,0.0
1,26.27276923076923,45,12,26.979999999999997
1,18.566363636363636,45,12,18.5
1,4.533076923076923,45,12,1.4
1,1.6530769230769233,45,12,0.1
1,15.706923076923076,45,12,14.2
1,13.227692307692307,45,12,6.1
1,4.163846153846154,45,12,1.9
1,1.0715384615384616,45,12,-0.2
1,7.31,45,12,1.7
6,17.857846153846154,45,28,27.8
6,10.36,45,28,34.6
6,12.425384615384615,45,28,9.2
6,1.42,45,28,1.6
6,10.456444444444445,45,28,6.1000000000000005
6,4.662307692307692,45,28,1.6
6,7.97,45,28,9.7
6,4.003076923076923,45,28,7.8
6,25.009999999999998,45,28,4.2
6,2.226153846153846,45,28,0.3
23,11.831333333333331,37,17,17.900000000000002
23,3.624444444444444,37,17,8.7
23,10.273333333333333,37,17,18.1
23,6.5344444444444445,37,17,13.1
23,4.33,37,17,3.7
23,10.406153846153847,37,17,3.0
23,2.8176923076923077,37,17,1.0
23,3.994615384615385,37,17,2.2
15,19.014,37,27,28.4
15,13.147272727272727,37,27,4.1
15,3.5415384615384617,37,27,3.9
15,4.43,37,27,14.2
15,14.738461538461538,37,27,13.2
15,5.143076923076924,37,27,10.4
15,4.613076923076924,37,27,10.3
15,1.3615384615384616,37,27,3.7
15,2.32,37,27,1.9
15,0.11000000000000001,37,27,1.0
19,12.621538461538462,78,21,8.840000000000002
19,10.428666666666667,78,21,15.32
19,13.675384615384615,78,21,21.6
19,6.735454545454545,78,21,15.7
19,5.08,78,21,4.2
19,5.774615384615386,78,21,2.8
19,1.8015384615384615,78,21,1.2
19,3.117692307692308,78,21,-0.1
32,7.865818181818182,78,10,3.16
32,12.080769230769231,78,10,7.0
32,2.5592307692307696,78,10,2.1
32,0.49000000000000005,78,10,1.5
32,6.71,78,10,5.7
32,6.637692307692308,78,10,4.0
32,2.16,78,10,3.4
32,2.911538461538462,78,10,1.2
27,12.611333333333333,66,8,15.280000000000001
27,7.11923076923077,66,8,15.5
27,10.104000000000001,66,8,18.5
27,0.22999999999999998,66,8,0.2
27,3.4230769230769234,66,8,10.1
27,3.210769230769231,66,8,1.1
27,1.3515384615384616,66,8,1.1
27,7.992307692307692,66,8,1.0
27,4.17,66,8,0.8
27,0.79,66,8,0.0
5,18.934307692307694,66,4,20.14
5,9.083846153846155,66,4,6.800000000000001
5,7.320769230769231,66,4,5.8
5,2.6,66,4,1.4000000000000001
5,6.483846153846153,66,4,11.8
5,11.147692307692306,66,4,7.2
5,2.1566666666666667,66,4,1.3
5,2.903076923076923,66,4,1.1
5,1.9115384615384614,66,4,0.0
31,2.250000000000001,78,15,-1.0
31,4.493333333333334,78,15,10.6
31,2.21,78,15,7.0
31,6.74,78,15,0.1
31,3.45,78,15,7.1
31,5.392307692307693,78,15,2.7
31,1.488181818181818,78,15,-0.6000000000000001
31,1.31,78,15,1.3
31,1.5633333333333332,78,15,0.8
8,20.194153846153846,78,20,22.740000000000002
8,11.84,78,20,27.900000000000002
8,5.8707692307692305,78,20,4.2
8,3.1738461538461546,78,20,5.3999999999999995
8,3.2676923076923075,78,20,4.0
8,10.816153846153846,78,20,3.1
8,12.232727272727272,78,20,2.5
8,3.8114285714285714,78,20,1.7
8,3.87,78,20,0.7
8,-0.16,78,20,-0.4
6,17.857846153846154,44,3,21.68
6,12.425384615384615,44,3,9.7
6,1.42,44,3,3.6
6,10.36,44,3,1.5000000000000002
6,4.662307692307692,44,3,-1.6
6,25.009999999999998,44,3,10.0
6,4.003076923076923,44,3,6.3
6,10.456444444444445,44,3,3.6
6,2.893076923076923,44,3,0.8
6,2.226153846153846,44,3,0.0
7,19.253636363636364,44,12,37.42
7,8.463846153846152,44,12,16.8
7,10.48169230769231,44,12,8.3
7,5.793846153846154,44,12,12.6
7,0.8800000000000001,44,12,6.4
7,6.4879999999999995,44,12,3.5
7,5.529230769230769,44,12,2.6
7,7.7718181818181815,44,12,0.4
7,0.11000000000000001,44,12,0.0
7,0.4815384615384616,44,12,0.0
7,1.1615384615384614,44,12,0.0
18,15.450000000000003,79,30,20.900000000000002
18,11.615384615384615,79,30,20.0
18,8.192307692307692,79,30,9.7
18,5.0346153846153845,79,30,5.2
18,1.6,79,30,2.3
18,4.9107692307692306,79,30,1.4
18,2.65,79,30,0.6
18,4.980769230769231,79,30,1.9
9,17.322,79,24,26.1
9,7.923846153846153,79,24,3.0
9,2.3,79,24,14.8
9,9.777272727272727,79,24,15.3
9,2.516153846153846,79,24,1.9000000000000001
9,11.279999999999998,79,24,10.7
9,8.65,79,24,6.7
9,6.9923076923076914,79,24,5.9
9,7.213846153846153,79,24,3.7
9,4.405384615384615,79,24,0.2999999999999998
9,0.37,79,24,1.5
9,0.06999999999999999,79,24,0.6
10,20.14553846153846,49,13,23.659999999999997
10,3.043846153846154,49,13,7.1
10,17.894615384615385,49,13,8.0
10,7.799999999999999,49,13,14.5
10,6.38,49,13,6.2
10,3.2333333333333334,49,13,6.1
10,6.811538461538462,49,13,2.9
10,0.1,49,13,0.8
10,5.8966666666666665,49,13,0.5
20,16.797272727272727,49,25,18.7
20,4.406923076923078,49,25,3.7
20,5.07090909090909,49,25,1.7
20,4.463636363636364,49,25,2.2
20,10.58923076923077,49,25,13.8
20,8.219999999999999,49,25,8.8
20,3.8861538461538463,49,25,4.3
20,5.005692307692308,49,25,2.0
24,17.81533333333333,46,22,17.54
24,7.51,46,22,32.3
24,1.02,46,22,2.3
24,0.68,46,22,0.4
24,14.223333333333334,46,22,11.0
24,4.27,46,22,3.4
24,0.19,46,22,2.3
24,4.86,46,22,1.6
24,2.83,46,22,1.1
24,11.342727272727274,46,22,2.5999999999999996
26,10.726,46,7,18.04
26,9.20923076923077,46,7,5.0
26,6.755714285714286,46,7,2.5
26,1.9615384615384617,46,7,7.300000000000001
26,6.218181818181819,46,7,4.4
26,3.990769230769231,46,7,4.2
26,-0.041538461538461524,46,7,2.1
26,2.33,46,7,0.9
26,0.9400000000000001,46,7,0.0
26,3.06,46,7,0.0
26,1.25,46,7,0.0
26,0.25,46,7,0.0
26,0.47000000000000003,46,7,-0.5
25,13.291076923076924,89,26,17.58
25,10.74,89,26,17.900000000000002
25,5.359999999999999,89,26,17.0
25,4.191428571428571,89,26,6.6
25,0.32999999999999996,89,26,1.3
25,3.5,89,26,4.8
25,8.823846153846153,89,26,3.7
25,8.973333333333333,89,26,2.9
25,0.86,89,26,2.6
25,0.73,89,26,0.8
21,9.424,89,19,17.76
21,10.379999999999999,89,19,20.7
21,6.707692307692308,89,19,3.3
21,10.116,89,19,3.6
21,4.748666666666667,89,19,8.4
21,1.046153846153846,89,19,4.4
21,3.9299999999999997,89,19,3.2
21,1.6266666666666665,89,19,2.3
21,7.033333333333333,89,19,0.5
11,18.37492307692308,68,9,10.86
11,11.273333333333333,68,9,21.9
11,5.3330769230769235,68,9,2.8
11,10.618571428571428,68,9,6.8
11,12.646153846153847,68,9,5.0
11,0.1677777777777778,68,9,1.9
11,5.779999999999999,68,9,0.3
11,3.4361538461538466,68,9,0.0
30,9.05,68,6,9.040000000000001
30,14.302,68,6,1.4399999999999995
30,9.003846153846155,68,6,6.8
30,0.7,68,6,0.4
30,0.06999999999999999,68,6,0.2
30,5.88076923076923,68,6,7.6
30,1.5399999999999998,68,6,3.1
30,3.583846153846154,68,6,2.1
30,7.46,68,6,1.7
30,1.53,68,6,1.7
30,0.2966666666666667,68,6,0.8
30,0.26,68,6,0.5
2,20.856,54,1,16.78
2,17.41923076923077,54,1,19.5
2,1.8036923076923077,54,1,1.5
2,10.835555555555555,54,1,4.2
2,12.754615384615384,54,1,6.9
2,5.09,54,1,4.4
2,3.513076923076923,54,1,4.3
2,2.38,54,1,3.5
12,14.789333333333332,54,11,19.56
12,6.685076923076923,54,11,13.1
12,9.360000000000001,54,11,4.8
12,4.931538461538461,54,11,3.5999999999999996
12,1.43,54,11,2.3
12,4.5138461538461545,54,11,2.4
12,2.05,54,11,0.1
12,7.507692307692308,54,11,13.4
12,5.7446153846153845,54,11,6.6
12,1.52,54,11,0.8
12,3.8730769230769235,54,11,0.8
12,1.5766666666666667,54,11,0.0
12,6.42,54,11,0.0
22,16.577384615384616,52,14,26.22
22,17.108461538461537,52,14,4.2
22,0.1,52,14,0.7
22,3.571538461538462,52,14,8.1
22,2.5892307692307694,52,14,7.4
22,4.663076923076923,52,14,5.6
22,3.3566666666666665,52,14,2.5
22,1.04,52,14,1.6
22,0.95,52,14,1.2
22,1.55,52,14,0.0
22,3.6,52,14,0.0
22,0.38,52,14,0.0
28,12.8,52,2,12.72
28,11.320769230769232,52,2,10.700000000000001
28,4.2299999999999995,52,2,5.6
28,0.76,52,2,0.2
28,5.059230769230769,52,2,4.3
28,4.91,52,2,4.2
28,2.7399999999999998,52,2,2.2
28,0.62,52,2,2.0
3,18.650153846153845,62,27,16.479999999999997
3,2.7,62,27,7.1
3,21.745384615384616,62,27,32.6
3,10.07230769230769,62,27,7.1000000000000005
3,11.18769230769231,62,27,8.4
3,0.1,62,27,0.1
3,3.2346153846153847,62,27,1.9
3,0.85,62,27,1.7
3,2.5092307692307694,62,27,0.0
3,3.2746153846153847,62,27,-0.5
23,11.831333333333331,62,18,6.100000000000001
23,3.624444444444444,62,18,7.800000000000001
23,3.6918181818181814,62,18,2.5
23,10.273333333333333,62,18,-0.5
23,10.406153846153847,62,18,9.8
23,6.5344444444444445,62,18,2.4
23,1.8836363636363636,62,18,0.6
23,4.33,62,18,0.5
23,3.994615384615385,62,18,0.0
23,0.6815384615384616,62,18,0.0
23,2.8176923076923077,62,18,1.3
17,15.686545454545456,59,28,7.92
17,8.703333333333333,59,28,2.06
17,14.258181818181818,59,28,5.1
17,0.6799999999999999,59,28,1.0
17,11.265555555555554,59,28,11.7
17,1.5854545454545454,59,28,3.0
17,10.409230769230769,59,28,2.7
17,3.6730769230769234,59,28,1.3
17,5.59,59,28,0.0
17,-0.15384615384615385,59,28,0.0
17,0.96,59,28,0.0
17,0.3661538461538461,59,28,-0.1
